법명,조문명,id,조문내용
소득세 집행기준,집행기준 101-167-11【증여받은 토지에 건물을 신축하여 양도하는 경우】,2018023660,집행기준 101-167-11【증여받은 토지에 건물을 신축하여 양도하는 경우】 특수관계 있는 자에게 토지를 증여한 후 토지를 증여받은 특수관계 있는 자가 해당 토지에 주택을 신축하여 그 증여일부터 5년 이내에 타인에게 양도한 경우에는 증여자가 그 토지를 양도한 것으로 보는 것이다.
소득세 집행기준,집행기준 101-167-12【증여 또는 양도당시 특수관계 여부에 따른 부당행위계산 적용】,2018023661,"집행기준 101-167-12【증여 또는 양도당시 특수관계 여부에 따른 부당행위계산 적용】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274101-167-12.jpg""&gt;"
소득세 집행기준,집행기준 101-167-13【배우자 등에게 직접 양도하여 증여한 것으로 보는 경우의예외】,2018023662,"집행기준 101-167-13【배우자 등에게 직접 양도하여 증여한 것으로 보는 경우의예외】 배우자 또는 직계존비속에게 양도한 재산은 그 재산을 양도한 때에 증여한 것으로 추정하는 것이나, 대가를 지급받고 양도한 사실이 명백히 인정되는 경우에는 증여한 것으로 추정하지 아니하며, 이 경우 증여추정 규정이 적용되지 아니하는 재산은 양도소득세 과세대상이 되는 것이다."
소득세 집행기준,집행기준 101-167-14【특수관계자를 통해 배우자 등에게 우회양도하는 경우증여 추정】,2018023663,"집행기준 101-167-14【특수관계자를 통해 배우자 등에게 우회양도하는 경우증여 추정】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274101-167-14.jpg""&gt;"
소득세 집행기준,제11장 양도소득금액과 기본공제 (102-167의 2-1~103-0-4),2018023664,제11장 양도소득금액과 기본공제 (102-167의 2-1~103-0-4)
소득세 집행기준,집행기준 102-167의 2-1【양도소득금액의 구분 계산】,2018023665,"집행기준 102-167의 2-1【양도소득금액의 구분 계산】 양도소득금액은 주식과 주식 이외의 자산의 양도로 발생한 소득금액으로 구분하고, 양도차손과 양도차익의 통산, 양도소득기본공제, 세율 등은 구분된 자산을 기준으로 적용한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274101-167의2-1.jpg""&gt;"
소득세 집행기준,집행기준 102-167의 2-2【환산취득가액이 양도가액을 초과하여 발생한 양도차손】,2018023666,집행기준 102-167의 2-2【환산취득가액이 양도가액을 초과하여 발생한 양도차손】 환산취득가액이 양도가액을 초과하여 발생한 양도차손은 해당 자산 외의 다른 자산에서 발생한 양도차익에서 공제된다.
소득세 집행기준,집행기준 102-167의 2-3【양도차손의 통산 사례】,2018023667,"집행기준 102-167의 2-3【양도차손의 통산 사례】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274101-167의2-3.jpg""&gt;"
소득세 집행기준,집행기준 103-0-1【양도순서가 불분명한 경우 양도소득기본공제의 적용 순서】,2018023668,집행기준 103-0-1【양도순서가 불분명한 경우 양도소득기본공제의 적용 순서】 2 이상의 양도자산 중 어느 자산을 먼저 양도하였는지의 여부가 불분명한 경우에는 납세자에게 유리한 양도소득금액에서부터 공제한다.
소득세 집행기준,집행기준 103-0-2【종중과 비거주자의 양도소득기본공제】,2018023669,집행기준 103-0-2【종중과 비거주자의 양도소득기본공제】 종중을 1거주자로 보는 경우 양도소득기본공제는 연 1회 250만원을 적용하며 비거주자의 경우에도 양도소득기본공제는 거주자와 동일하게 적용한다.
소득세 집행기준,집행기준 103-0-3【감면소득이 있는 경우 양도소득기본공제의 적용 순서】,2018023670,"집행기준 103-0-3【감면소득이 있는 경우 양도소득기본공제의 적용 순서】 과세소득과 감면소득이 있는 경우 양도소득기본공제는 과세소득금액에서 먼저 공제하고, 미공제분은 감면소득금액에서 공제한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274103-0-3.jpg""&gt;"
소득세 집행기준,집행기준 103-0-4【감면소득이 없는 경우 양도소득기본공제의 적용 순서】,2018023671,"집행기준 103-0-4【감면소득이 없는 경우 양도소득기본공제의 적용 순서】 양도소득기본공제는 주식 이외의 자산과 주식으로 나누어 그룹별로 각각 연 250만원을 공제하며, 같은 그룹의 자산을 연중 2회 이상 양도하였을 경우에는 먼저 양도한 자산의 양도소득금액에서부터 공제한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274103-0-4.jpg""&gt; "
소득세 집행기준,제12장 세율 (104-0-1~104-11),2018023672,제12장 세율 (104-0-1~104-11)
소득세 집행기준,집행기준 104-0-1【양도소득세의 세율】,2018023673,"집행기준 104-0-1【양도소득세의 세율】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-1.jpg""&gt; "
소득세 집행기준,집행기준 104-0-2【중소기업의 판단 기준】,2018023674,"집행기준 104-0-2【중소기업의 판단 기준】 중소기업이 발행한 주식에 해당하는지 여부는 주식 양도일이 속하는 사업연도의 직전 사업연도 종료일 현재&lt;a href=JavaScript:LawHyper(""211100LW100200""); class=clsHyper&gt;「중소기업기본법」제2조&lt;/a&gt;에 따라 판단하는 것이며, 주식을 양도한 날이 속하는 사업연도의 직전사업연도 종료일이 중소기업 유예기간에 해당하는 경우에는 중소기업의 주식을 양도한 것으로 보아 양도소득세율을 적용한다. ⇒ 2012.2.2. 이후 양도분은 양도일을 기준으로 중소기업에 해당하는지 판정"
소득세 집행기준,집행기준 104-0-3【하나의 자산이 2 이상의 세율에 해당하는 경우】,2018023675,"집행기준 104-0-3【하나의 자산이 2 이상의 세율에 해당하는 경우】 양도소득세의 세율은 해당 연도의 양도소득과세표준에 자산의 종류ㆍ등기 여부 및 보유기간 등에 따라 차등 적용하며, 하나의 자산이 2 이상의 세율에 해당하는 때에는 그 중 가장 높은 세율을 적용한다."
소득세 집행기준,집행기준 104-0-4【2년 이상 보유한 부동산ㆍ부동산에 관한 권리 및 기타 자산의세율 개정 연혁】,2018023676,"집행기준 104-0-4【2년 이상 보유한 부동산ㆍ부동산에 관한 권리 및 기타 자산의세율 개정 연혁】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-4.jpg""&gt; "
소득세 집행기준,집행기준 104-0-5【다주택 중과세율 개정 연혁(2014.1.1. 이후 중과폐지)】,2018023677,"집행기준 104-0-5【다주택 중과세율 개정 연혁(2014.1.1. 이후 중과폐지)】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-5.jpg""&gt; "
소득세 집행기준,집행기준 104-0-6【비사업용토지 등에 대한 중과세율 개정 연혁】,2018023678,"집행기준 104-0-6【비사업용토지 등에 대한 중과세율 개정 연혁】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-6.jpg""&gt; "
소득세 집행기준,집행기준 104-0-7【2009.1.1.～2013.12.31. 기간에 취득한 주택의 특례세율 적용】,2018023679,"집행기준 104-0-7【2009.1.1.～2013.12.31. 기간에 취득한 주택의 특례세율 적용】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-7.jpg""&gt; "
소득세 집행기준,집행기준 104-0-8【2009.3.16.～2013.12.31. 기간에 취득한 비사업용 토지의특례세율 적용】,2018023680,"집행기준 104-0-8【2009.3.16.～2013.12.31. 기간에 취득한 비사업용 토지의특례세율 적용】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-8.jpg""&gt; "
소득세 집행기준,집행기준 104-0-9 【2009.3.15.이전 소유하던 상가의 재건축으로 2012.12.31.이전에재건축주택을 취득한 경우 특례세율 적용 여부】,2018023681,집행기준 104-0-9 【2009.3.15.이전 소유하던 상가의 재건축으로 2012.12.31.이전에재건축주택을 취득한 경우 특례세율 적용 여부】
소득세 집행기준,집행기준 104-0-10【2012.12.31. 이전에 같은 세대원으로부터 증여ㆍ상속받은 주택의특례세율 적용 여부】,2018023682,집행기준 104-0-10【2012.12.31. 이전에 같은 세대원으로부터 증여ㆍ상속받은 주택의특례세율 적용 여부】 2009.3.15. ～ 2012.12.31. 기간에 같은 세대원으로부터 증여 또는 상속으로 취득한 주택을 양도하는 경우 특례세율이 적용되지 아니한다.
소득세 집행기준,집행기준 104-011【세율 적용시 자산의 보유기간】,2018023683,"집행기준 104-011【세율 적용시 자산의 보유기간】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-0-11.jpg""&gt; "
소득세 집행기준,제13장 다주택 중과 (104-167의 3-1~104-167의 5-7),2018023684,제13장 다주택 중과 (104-167의 3-1~104-167의 5-7)
소득세 집행기준,집행기준 104-167의 3-1【중과 대상 주택 판정】,2018023685,"집행기준 104-167의 3-1【중과 대상 주택 판정】 1세대가 소유하는 모든 주택(양도주택 포함)에서 중과 제외되는 주택 수를 뺀 주택의 수가 2주택 이상인 경우 그 중 양도하는 주택은 중과세율이 적용된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-1.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-2【1세대 3주택 중과 대상 주택 수 계산방법(조합원입주권 포함)】,2018023686,"집행기준 104-167의 3-2【1세대 3주택 중과 대상 주택 수 계산방법(조합원입주권 포함)】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-2.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-3【경기도의 면지역에 소재하는 주택의 중과 여부】,2018023687,"집행기준 104-167의 3-3【경기도의 면지역에 소재하는 주택의 중과 여부】 경기도의 읍ㆍ면지역에 소재하는 주택은 해당 주택 또는 그밖의 주택의 양도당시 3억원을 초과하지 아니하는 경우 중과 대상 주택에서 제외된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-3.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-4【다가구주택의 주택 수 계산】,2018023688,집행기준 104-167의 3-4【다가구주택의 주택 수 계산】 다가구주택을 가구별로 분양하지 아니하고 해당 다가구주택을 하나의 매매단위로 하여 취득(자기가 건설하여 취득한 경우 포함)하는 때에는 거주자가 선택하는 경우에 이를 단독주택으로 본다.
소득세 집행기준,집행기준 104-167의 3-5【공동상속주택의 주택 수 계산】,2018023689,"집행기준 104-167의 3-5【공동상속주택의 주택 수 계산】 상속지분이 가장 큰 상속인의 소유로 하여 주택 수를 계산하며, 상속지분이 가장 큰 자가 2인 이상인 경우에는 해당 주택에 거주하는 자, 최연장자의 순서로 해당 공동상속주택을 소유하는 것으로 본다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-5.jpg""&gt;  "
소득세 집행기준,집행기준 104-167의 3-6【사업용 재고자산인 주택의 경우】,2018023690,"집행기준 104-167의 3-6【사업용 재고자산인 주택의 경우】 부동산매매업자가 보유하는 재고자산인 주택은 주택 수 계산에 포함하며, 주택신축판매업자(건설업에 해당하는 경우)의 재고자산인 주택은 주택 수의 계산에 포함되지 아니한다."
소득세 집행기준,집행기준 104-167의 3-7【증여받은 날부터 3개월 이내 반환하는 경우】,2018023691,"집행기준 104-167의 3-7【증여받은 날부터 3개월 이내 반환하는 경우】 증여받은 주택을 증여등기일부터 3개월 이내에 반환하는 경우에는 중과대상 주택 수에 포함되지 아니한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-7.jpg""&gt;  "
소득세 집행기준,집행기준 104-167의 3-8【같은 날 주택을 취득하고 양도한 경우】,2018023692,집행기준 104-167의 3-8【같은 날 주택을 취득하고 양도한 경우】 같은 날짜에 주택을 취득하고 양도한 경우 또는 같은 날짜에 주택을 증여하고 양도한 경우의 주택의 취득 및 양도(증여 포함) 순서는 거주자가 선택하는 순서에 따라 판단한다.
소득세 집행기준,집행기준 104-167의 3-9【주택에 딸린 토지만을 양도한 경우】,2018023693,집행기준 104-167의 3-9【주택에 딸린 토지만을 양도한 경우】 중과 규정이 적용되는 다주택자에 해당되는 경우 해당 주택에 딸린 토지만을 양도한 경우에도 다주택 중과세율이 적용된다.
소득세 집행기준,집행기준 104-167의 3-10【1세대 3주택에 해당하는 주택이 재개발되어 청산금을교부받은 경우】,2018023694,집행기준 104-167의 3-10【1세대 3주택에 해당하는 주택이 재개발되어 청산금을교부받은 경우】 주택재개발 정비사업에 참여한 조합원이 1세대 3주택에 해당하는 주택 및 그에 딸린 토지의 대가로 아파트입주권과 청산금을 교부받은 경우 그 청산금에 상당하는 종전 주택 및 그에 딸린 토지에 대하여는 3주택 중과세율이 적용된다
소득세 집행기준,집행기준 104-167의 3-11【본인 토지 위에 타인 소유의 주택이 있는 경우 주택 수포함 여부】,2018023695,집행기준 104-167의 3-11【본인 토지 위에 타인 소유의 주택이 있는 경우 주택 수포함 여부】 다주택 중과 대상 주택은 해당 주택 소유자를 기준으로 판단하므로 본인의 토지 위에 타인 소유의 주택이 있는 경우 본인이 소유하는 주택을 양도시 주택 수에 포함되지 아니한다.
소득세 집행기준,집행기준 104-167의 3-12【혼인으로 3주택 이상을 보유한 경우 주택 수 계산】,2018023696,"집행기준 104-167의 3-12【혼인으로 3주택 이상을 보유한 경우 주택 수 계산】 1주택 이상을 보유하는 자가 1주택 이상을 보유하는 자와 혼인함으로써 혼인한 날 현재 1세대3주택 이상에 해당하는 주택을 보유하게 된 경우로서 그 혼인한 날부터 5년 이내에 해당 주택을 양도하는 경우에는 양도일 현재 양도자의 배우자가 보유한 주택 수를 차감하여 해당 1세대가 보유한 주택 수를 계산하며, 혼인한 날부터 5년 이내에 새로운 주택을 취득한 경우 해당 주택의 취득일 이후 양도하는 주택에 대해서는 이를 적용하지 아니한다. ⇒ 2011. 11. 24. 이후 최초로 양도소득세를 결정 또는 경정하는 분부터 적용"
소득세 집행기준,"집행기준 104-167의 3-13【중과 배제되는 장기임대주택】	",2018023697,"집행기준 104-167의 3-13【중과 배제되는 장기임대주택】	 「소득세법」에 따른 사업자등록과「임대주택법」에 따른 임대주택으로 등록한 매입임대주택과 건설임대주택을 일정기간 임대 후 해당 임대주택을 양도하는 경우 다주택 중과세율이 적용되지 않는다."
소득세 집행기준,집행기준 104-167의 3-14【2011.3.30. 이전 중과 배제되는 매입임대주택】,2018023698,"집행기준 104-167의 3-14【2011.3.30. 이전 중과 배제되는 매입임대주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-14.jpg""&gt;   1) 2003.10.29.현재 사업자등록과 임대사업자등록을 하였거나, 2003.10.29.현재 임대사업자 등록을 하고 2004.6.30.까지 사업자등록을 한 경우 2) 2008.7.24.이후 양도분부터 적용(종전：취득 및 양도당시 기준시가 3억원이하) 3) 기존임대주택 또는 신규임대주택과 합산하여 5호이상이어야 하며, 기존임대주택과 합산하는 경우에는 같은 시ㆍ군에 소재하는 주택이어야 함"
소득세 집행기준,집행기준 104-167의 3-15【2011.3.31. 이후 중과 배제되는 신규임대주택】,2018023699,"집행기준 104-167의 3-15【2011.3.31. 이후 중과 배제되는 신규임대주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-15.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-16【중과 배제되는 건설임대주택】,2018023700,"집행기준 104-167의 3-16【중과 배제되는 건설임대주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-16.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-17【다가구주택의 건설임대주택 해당 여부】,2018023701,"집행기준 104-167의 3-17【다가구주택의 건설임대주택 해당 여부】 「임대주택법」에 따른 건설임대주택의 임대사업자 요건은 단독주택 2호 이상, 공동주택 2세대 이상이고, 다가구주택이 건설임대주택의 임대요건을 충족하기 위해서는 2동이상의 다가구주택을 건설하여 소유권보존등기일 전까지 임대사업자등록을 하여야 하므로「임대주택법」에 따른 임대주택으로 등록하지 아니한 1동의 다가구주택은 건설임대주택에 해당되지 아니한다."
소득세 집행기준,집행기준 104-167의 3-18【주택임대기간의 기산일】,2018023702,"집행기준 104-167의 3-18【주택임대기간의 기산일】 장기임대주택의 주택임대기간의 기산일은 주택의 임대를 개시한 날(사업자등록을 하고 임대주택으로 등록하는 날)이 된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-18.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-19【장기임대주택 의무임대기간을 충족하지 못한 경우】,2018023703,"집행기준 104-167의 3-19【장기임대주택 의무임대기간을 충족하지 못한 경우】 일반주택과 장기임대주택만을 보유하던 중 일반주택을 장기임대주택의 의무임대기간을 충족하기 전에 양도한 후 장기임대주택의 의무임대기간을 충족하지 못한 경우는 일반세율로 납부한 양도소득세를 중과세율로 재계산하여 양도소득세를 추가납부하여야 하며, 의무임대기간 등의 요건을 충족하기 전에 공익사업을 위해 수용된 경우에는 해당 요건을 충족한 것으로 보아 양도소득세가 중과되지 아니한다."
소득세 집행기준,집행기준 104-167의 3-20【임대주택을 재차 상속받아 임대한 경우 임대기간 계산】,2018023704,집행기준 104-167의 3-20【임대주택을 재차 상속받아 임대한 경우 임대기간 계산】 장기임대주택을 상속받아 임대하는 경우로서 2회 이상 상속이 이루어진 경우의 임대기간 계산은 직전 피상속인의 임대기간만을 합산한다.
소득세 집행기준,집행기준 104-167의 3-21【비거주자 소유 장기임대주택의 중과 배제】,2018023705,"집행기준 104-167의 3-21【비거주자 소유 장기임대주택의 중과 배제】 장기임대주택의 의무임대기간에는 비거주자인 상태에서 임대하는 기간도 합산하며, 장기임대주택 요건을 갖춘 5호 이상의 국민주택을 임대하고 있는 비거주자가 의무임대기간 종료 후에 해당 임대주택을 양도하는 경우에는 다주택 중과세율이 적용되지 아니한다."
소득세 집행기준,집행기준 104-167의 3-22【중과 배제되는 지정문화재 주택】,2018023706,"집행기준 104-167의 3-22【중과 배제되는 지정문화재 주택】 「문화재보호법」에 따른 지정문화재 주택 3채와 일반주택 1채를 보유한 1세대의 지정문화재 주택 3채가 공익사업 목적으로 협의매수ㆍ수용되는 경우 양도소득세가 과세되나, 중과세율의 적용은 배제된다."
소득세 집행기준,집행기준 104-167의 3-23【노부모를 봉양하기 위하여 세대를 합가한 후 동일세대원으로부터 상속받은 주택의 중과 배제】,2018023707,집행기준 104-167의 3-23【노부모를 봉양하기 위하여 세대를 합가한 후 동일세대원으로부터 상속받은 주택의 중과 배제】 2010.2.18.이후 양도분부터 60세이상(2009.2.4.이전 세대합가한 경우 母의 연령은 55세 이상) 노부모를 동거봉양하기 위하여 1세대 1주택자간 합가한 후 같은 세대원으로부터 상속받은 주택은 상속개시일부터 5년이 경과하지 아니한 경우에는 중과 배제된다.
소득세 집행기준,집행기준 104-167의 3-24【중과 배제되는 장기가정어린이집】,2018023708,집행기준 104-167의 3-24【중과 배제되는 장기가정어린이집】 1세대의 구성원이「영유아보육법」에 따라 시장ㆍ군수 또는 구청장의 인가를 받고「소득세법」에 따른 사업자등록을 한 후 5년 이상 가정어린이집으로 사용하고 가정어린이집으로 사용하지 아니하게 된 날부터 6개월이 경과하지 아니한 장기가정어린이집은 중과 배제된다.
소득세 집행기준,집행기준 104-167의 3-25【중과 배제되는 주택 외의 일반주택을 양도하는 경우】,2018023709,"집행기준 104-167의 3-25【중과 배제되는 주택 외의 일반주택을 양도하는 경우】 중과 배제되는 주택 외에 2개 이상의 일반주택을 소유하고 그 중 하나의 일반주택을 양도하는 경우에는 중과세율이 적용된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-25.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-26【중과 배제되는 소형주택 범위】,2018023710,"집행기준 104-167의 3-26【중과 배제되는 소형주택 범위】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-26.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 3-27【중과 배제되는 소형주택 판단 기준】,2018023711,"집행기준 104-167의 3-27【중과 배제되는 소형주택 판단 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의3-27.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 5-28【재정비촉진지구로 지정된 지역의 소형주택 해당 여부】,2018023712,집행기준 104-167의 5-28【재정비촉진지구로 지정된 지역의 소형주택 해당 여부】 재정비촉진계획이 결정ㆍ고시된 경우에는 정비구역으로 지정된 것으로 보는 것이므로 재정비촉진지구로 지정된 지역내의 소형주택을 재정비촉진 계획이 결정ㆍ고시되기 전에 양도하는 경우에는 중과세율이 적용되지 아니한다.
소득세 집행기준,집행기준 104-167의 4-1【주택 수 계산에 포함되는 조합원입주권】,2018023713,"집행기준 104-167의 4-1【주택 수 계산에 포함되는 조합원입주권】 2006.1.1. 이후 재개발ㆍ재건축사업의 관리처분계획이 인가된 조합원입주권과 2005.12.31. 이전에 관리처분계획이 인가된 입주권을 2006.1.1. 이후 취득한 경우 주택 수 계산에 포함되며, 조합원입주권의 3억원 초과 여부는「도시 및 주거환경정비법」에 따른 종전주택 및 그에 딸린 토지의 평가액(사업시행인가의 고시가 있은 날을 기준으로 한 가격)으로 판단한다."
소득세 집행기준,집행기준 104-167의 4-2【조합원입주권 양도시 중과 여부】,2018023714,집행기준 104-167의 4-2【조합원입주권 양도시 중과 여부】 중과 대상 주택 수 계산에 포함된 조합원입주권을 양도하는 경우에는 중과세율이 적용되지 아니한다.
소득세 집행기준,집행기준 104-167의 5-1【1세대 2주택 중과 대상 주택 수 계산방법】,2018023715,"집행기준 104-167의 5-1【1세대 2주택 중과 대상 주택 수 계산방법】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-1.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 5-2【2주택자의 1주택을 재건축하여 양도한 경우】,2018023716,"집행기준 104-167의 5-2【2주택자의 1주택을 재건축하여 양도한 경우】 2주택을 소유한 1세대가 1주택을 재건축하여 준공 후 기존 주택을 양도하는 경우 재건축한 주택은 기존주택의 연장으로 보는 것이므로 1세대 2주택자에 해당되어 중과된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-2.jpg""&gt; "
소득세 집행기준,집행기준 104-167의 5-3【재산분할청구권 행사로 취득한 주택】,2018023717,집행기준 104-167의 5-3【재산분할청구권 행사로 취득한 주택】 혼인 후 배우자 명의로 취득한 2주택에 대해 이혼시 관할법원에 재산분할을 청구하여 해당 2주택의 소유권을 이전 받은 후 그 중 1주택을 양도하는 경우 재산분할청구권 행사로 취득한 해당 주택은 주택의 소유권에 관한 소송의 결과로 취득한 주택에 해당되지 아니한다.
소득세 집행기준,집행기준 104-167의 5-4【재건축아파트의 동ㆍ호수 추첨에 관한 분쟁으로 소송중인 주택】,2018023718,"집행기준 104-167의 5-4【재건축아파트의 동ㆍ호수 추첨에 관한 분쟁으로 소송중인 주택】 재건축아파트의 동ㆍ호수 추첨에 관한 분쟁으로 소송이 진행중인 주택은 2주택 중과에서 제외되는 주택의 소유권에 관한 소송이 진행 중이거나, 해당 소송의 결과로 취득한 주택에 해당되지 아니한다."
소득세 집행기준,집행기준 104-167의 5-5【주택 매매계약후 쌍방합의로 매매계약을 무효화하고 계속보유하는 주택】,2018023719,집행기준 104-167의 5-5【주택 매매계약후 쌍방합의로 매매계약을 무효화하고 계속보유하는 주택】 매매계약을 체결하고 양도인이 중도금을 수령하였으나 매수인이 잔금지급을 거부하며 중도금 반환소송을 제기하여 쌍방합의에 의해 중도금을 매수인에게 반환하고 계속 보유하는 주택은 소유권에 관한 소송결과로 취득한 주택에 해당되지 아니한다.
소득세 집행기준,집행기준 104-167의 5-6【같은 세대원간 부담부 증여시 일시적 2주택 중과 배제에해당하는지 여부】,2018023720,집행기준 104-167의 5-6【같은 세대원간 부담부 증여시 일시적 2주택 중과 배제에해당하는지 여부】 1주택을 소유한 1세대가 다른 주택을 취득한 날부터 2년 이내에 종전 주택을 같은 세대원에게 부담부증여한 경우에는 일시적 2주택 중과 배제 규정에 해당되지 아니한다.
소득세 집행기준,집행기준 104-167의 5-7【겸용주택의 중과 대상 판정】,2018023721,"집행기준 104-167의 5-7【겸용주택의 중과 대상 판정】 다주택 중과 규정을 적용시 겸용주택의 경우 주택의 면적이 상가 면적보다 큰 경우 상가부분에 대하여는 중과 규정이 적용되지 아니한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-7.jpg""&gt;  참고 1. 【3주택(입주권 포함) 이상 중과 배제되는 주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-7(1).jpg""&gt;  참고 2. 【2주택 중과 배제되는 주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-7(2).jpg""&gt;  참고 3. 【1주택과 1조합원입주권 중과 배제되는 주택】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104-167의5-7(3).jpg""&gt; "
소득세 집행기준,제14장 비사업용 토지 중과 (104의 3-168의 6-1~104의 3-168의 14-39),2018023722,제14장 비사업용 토지 중과 (104의 3-168의 6-1~104의 3-168의 14-39)
소득세 집행기준,집행기준 104의 3-168의 6-1【비사업용 토지 판정】,2018023723,집행기준 104의 3-168의 6-1【비사업용 토지 판정】 비사업용 토지는 해당 토지를 소유하는 기간 중 법령으로 정하는 일정한 기간(집행기준 104의3-168의6-2～104의3-168의6-5 참고)동안 토지 본래의 용도에 사용하지 아니하는 토지를 말하며 비사업용 토지 여부는 보유기간 중 사용용도에 따라 판정한다.
소득세 집행기준,집행기준 104의 3-168의 6-2【5년 이상 소유한 토지의 기간 기준】,2018023724,"집행기준 104의 3-168의 6-2【5년 이상 소유한 토지의 기간 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의6-2.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 6-3【3년 이상 5년 미만 소유한 토지의 기간 기준】,2018023725,"집행기준 104의 3-168의 6-3【3년 이상 5년 미만 소유한 토지의 기간 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의6-3.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 6-4【2년 이상 3년 미만 소유한 토지의 기간 기준】,2018023726,"집행기준 104의 3-168의 6-4【2년 이상 3년 미만 소유한 토지의 기간 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의6-4.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 6-5【2년 미만 소유한 토지의 기간 기준】,2018023727,"집행기준 104의 3-168의 6-5【2년 미만 소유한 토지의 기간 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의6-5.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 7-1【토지의 지목 판단】,2018023728,"집행기준 104의 3-168의 7-1【토지의 지목 판단】 농지ㆍ임야ㆍ목장용지 및 그 밖의 토지 지목의 판정은 사실상의 현황에 의하는 것이나, 사실상의 현황이 분명하지 아니한 경우에는 공부상의 등재 현황에 따른다."
소득세 집행기준,집행기준 104의 3-168의 7-2【소유기간 중 지목이 변경된 경우】,2018023729,집행기준 104의 3-168의 7-2【소유기간 중 지목이 변경된 경우】 비사업용 토지는 지목별 특성에 따라 판정 기준이 다르므로 토지 소유기간 동안에 지목이 변경된 경우에는 각각의 지목별로 비사업용 토지 여부를 판단하고 지목별 비사업용 토지 해당 기간을 합산하여 비사업용 토지 여부를 판정한다.
소득세 집행기준,집행기준 104의 3-168의 7-3【토지의 지목별 이용현황 등에 의하여 비사업용 토지로보지 아니하는 기준】,2018023730,"집행기준 104의 3-168의 7-3【토지의 지목별 이용현황 등에 의하여 비사업용 토지로보지 아니하는 기준】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의7-3.jpg""&gt; "
소득세 집행기준,집행기준 104의 3-168의 8-1【도시지역에 있는 농지를 재촌ㆍ자경한 경우비사업용 토지 판단】,2018023731,"집행기준 104의 3-168의 8-1【도시지역에 있는 농지를 재촌ㆍ자경한 경우비사업용 토지 판단】 &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/0274104의3-168의8-1.jpg""&gt; "
